Words,Score
찾을,664
맘에,663
결국,663
이유가,663
필요해요,663
중에,663
그때,663
보는,663
너랑,663
아이를,663
없잖아,662
한다고,662
기분,662
하게,661
놈이,661
못해,661
우리에게,661
가면,661
저를,661
잡아,661
집에서,661
우리도,661
기분이,660
저희,660
찾고,660
손을,660
거다,660
어제,660
남자가,660
뭐지,660
앞으로,660
잠깐만요,659
자신의,659
애가,658
이상한,658
막,658
먹고,658
아이,658
언제나,658
여기가,657
아들,657
알게,657
하세요,657
총,657
스스로,657
방법이,657
있던,657
해봐,657
아님,656
때가,655
아니죠,655
했던,655
조용히,655
밤에,655
미친,655
텐데,654
머리,654
않습니다,654
잘못,653
고맙습니다,653
있어야,653
왜냐하면,653
앉아,653
아침에,653
죽일,653
환자,653
양,652
없죠,652
일어나,652
믿을,652
같네요,652
건가,652
게다가,652
알렉스,652
타고,652
데,651
들었어,651
눈을,651
나에게,651
없었어요,651
만나서,651
진정해,651
이것,650
더이상,650
보지,650
방법을,650
원래,650
솔직히,650
좋지,650
하려고,650
빌어먹을,650
총을,649
길을,649
누군지,649
아니라고,649
자신을,649
여길,649
있지만,649
얼른,648
얘들아,648
대로,648
만든,647
놈,647
조심해,647
일에,647
따라,647
술,647
정확히,646
자기가,646
충분히,646
힘을,646
아저씨,645
알겠지,645
있었는데,645
사랑하는,645
기다리고,645
될거야,645
살아,645
평생,644
아까,644
얘야,644
눈,644
거기에,644
애,644
분명,644
말하고,644
역시,643
저희가,643
찾아,643
걔가,643
이럴,643
저기요,643
너와,643
될까요,642
천천히,642
문제,642
수술을,642
좋았어,642
어디에,642
문을,641
맞지,641
어딨어,641
조지,641
아녜요,641
저녁,640
됩니다,640
마요,640
생각엔,640
만들어,640
적어도,640
애들,640
개,640
잘했어,640
그러나,640
주,639
괜찮은,639
생각은,639
위에,639
가끔,639
있었던,639
간,639
잠시,639
알아서,638
곳에,638
집을,638
그렇지만,638
그레이,638
그럼요,638
삶을,638
마음에,638
살고,638
들고,638
분,637
그랬어,637
차를,637
옆에,636
아이가,636
이번엔,636
저게,636
아빠는,636
괜찮을,636
하자,636
알았는데,636
생각해요,636
없는데,636
생각하는,636
아니잖아,636
마지막으로,636
여자를,635
죽었어,635
멍청한,635
훌륭한,635
있었지,635
정도,635
베일리,635
준비가,635
남은,635
있으니까,635
싫어요,635
입니다,634
영원히,634
엄청난,634
정신,634
는,634
계세요,634
하는지,634
좋을,634
있었죠,634
간다,634
기회를,633
그대로,633
하나도,633
멈춰,633
필요가,633
도와줘,633
다음에,633
앞에서,633
뭐든,633
물,633
밖으로,633
오는,633
