Words;Score
graças;1550
cena;1547
função;1546
crescer;1546
percurso;1544
económica;1544
pedra;1542
evento;1542
sozinha;1541
passando;1541
ausência;1541
receita;1539
conhece;1539
rádio;1538
exposição;1535
vídeo;1534
poucas;1533
cujo;1532
belo;1532
tornar;1527
palco;1527
chocolate;1525
desses;1524
devemos;1523
geração;1522
entra;1521
campeonato;1519
cantar;1518
chama;1517
procurar;1516
praça;1514
aproveitar;1510
normalmente;1509
cão;1509
festas;1508
chamada;1506
unidos;1505
toca;1505
dum;1505
tamanho;1504
eis;1500
senhores;1499
li;1496
tratar;1495
sapatos;1495
paredes;1495
dava;1495
par;1494
dívida;1494
restantes;1492
confesso;1492
bebé;1491
entrevista;1490
to;1489
compras;1489
nestes;1488
matéria;1488
igualmente;1485
estrelas;1485
rápido;1484
ó;1482
apresentação;1482
participar;1481
tratamento;1477
exercício;1475
chefe;1475
bonita;1475
pretende;1474
casal;1474
debate;1472
bater;1472
guarda;1471
trata;1470
parecer;1469
erro;1468
produto;1466
públicas;1465
venda;1463
blogue;1462
fossem;1460
dedos;1459
usa;1458
perdido;1458
pensa;1456
vergonha;1454
alegre;1454
oposição;1453
quiser;1452
paciência;1452
beber;1451
universo;1449
busca;1449
leitores;1448
conheço;1448
recursos;1446
gostam;1446
feitas;1446
erros;1445
paris;1444
inglês;1444
antiga;1444
primeiro-ministro;1442
motivos;1442
fevereiro;1442
precisamente;1441
aniversário;1441
bocado;1439
ouro;1437
jornalista;1437
torna;1436
mesmas;1436
maquilhagem;1435
orgulho;1433
calma;1432
ideal;1431
aumentar;1431
vermelho;1428
soube;1427
quantidade;1426
viva;1425
tribunal;1425
ilha;1424
vinha;1422
relativamente;1422
forno;1422
dentes;1422
avaliação;1421
calhar;1420
realizar;1419
haja;1419
daquelas;1419
polícia;1417
sede;1415
andava;1414
pobre;1411
nele;1411
serra;1410
partilhar;1408
fado;1408
opção;1407
jornais;1407
referência;1404
recentemente;1404
nacionais;1401
tristeza;1399
vêm;1398
efeitos;1398
desemprego;1398
farinha;1396
colega;1396
tocar;1395
terceiro;1395
popular;1394
contacto;1394
reunião;1392
sinto-me;1391
lua;1391
episódio;1391
diversos;1390
deixei;1388
clara;1388
recente;1387
membros;1387
gostaria;1386
ataque;1386
deixando;1384
bolo;1384
beira;1384
sono;1383
sabor;1383
dando;1383
comentário;1383
visitar;1380
possam;1380
estudar;1380
prazo;1379
cumprir;1379
ponte;1377
distância;1377
existir;1375
cruz;1375
pó;1373
posto;1372
médio;1372
habitual;1372
haverá;1370
chamado;1369
grave;1368
essencial;1368
equipas;1366
continuam;1364
começo;1364
abraço;1362
sofrer;1361
servir;1360
oficial;1359
quinta;1357
literatura;1355
dificuldade;1354
disco;1351
sexual;1350
depressa;1350
concurso;1350
apresentar;1349
tivemos;1347
resolver;1347
estrela;1347
eleitoral;1346
corte;1346
carros;1345
civil;1344
rumo;1342
arranjar;1342
dou;1341
animal;1341
dada;1338
soares;1337
quantas;1336
mistura;1335
creme;1335
administração;1335
pouca;1334
fortes;1334
duma;1334
vivemos;1333
sector;1333
partes;1333
páginas;1332
decidiu;1332
aparece;1332
perdeu;1329
particular;1328
instituições;1328
humanidade;1327
escritor;1326
estudos;1322
económico;1322
computador;1322
terão;1321
preços;1320
jornalistas;1320
saudade;1319
falo;1319
pensamentos;1318
golos;1318
encontrei;1318
humor;1317
defender;1317
jamais;1316
irão;1316
tiver;1315
debaixo;1315
consulta;1315
reino;1314
conclusão;1314
cidades;1311
pura;1310
oito;1308
lembro;1305
felizmente;1302
consequências;1302
terceira;1300
baixa;1300
andam;1300
constante;1298
primavera;1297
voto;1295
estiver;1295
números;1294
violência;1293
cento;1293
acabei;1290
dessas;1288
caminhos;1287
azeite;1287
gato;1286
deverá;1283
nestas;1281
seguintes;1280
compra;1279
aberta;1278
namorado;1277
verdadeiramente;1276
museu;1276
cuidados;1276
poeta;1274
merece;1272
daquilo;1272
perguntou;1271
morreu;1271
perguntar;1270
gajo;1269
fugir;1269
aceitar;1269
conseguem;1268
responsáveis;1267
flor;1265
parecem;1264
lojas;1262
apetece;1261
passava;1260
destaque;1260
ciclo;1260
toque;1259
restaurante;1258
letras;1258
correu;1256
dança;1255
sofrimento;1254
passeio;1254
orçamento;1251
estará;1251
candidato;1251
áreas;1250
imediato;1250
cidadão;1250
troca;1249
infância;1248
sexta-feira;1247
deixam;1247
terminar;1245
subir;1245
tradição;1244
pobres;1244
poema;1241
cabelos;1241
praticamente;1240
metros;1240
inteiro;1238
acordar;1238
surge;1237
sessão;1237
ritmo;1236
jornada;1236
acerca;1234
tendência;1233
aula;1233
menor;1232
folhas;1232
connosco;1232
amo;1232
deixe;1231
acha;1231
revolução;1229
longa;1229
acham;1229
poderão;1228
vivem;1227
facilmente;1227
dimensão;1221
últimas;1219
raio;1218
canção;1218
primeiras;1217
fotografias;1217
tenta;1216
juntar;1216
sozinho;1215
informações;1214
chegada;1213
dizendo;1212
custo;1210
consumo;1210
familiares;1209
discussão;1209
absolutamente;1209
vós;1208
vazio;1208
parece-me;1208
fundamental;1208
diga;1208
material;1207
linhas;1206
chaves;1206
campos;1206
médicos;1203
parlamento;1199
aberto;1199
missão;1197
escreveu;1197
hotel;1196
continuo;1196
respondeu;1194
crime;1192
oferecer;1191
física;1191
textos;1190
análise;1190
década;1189
trazer;1188
familiar;1188
barriga;1188
zé;1186
vinte;1186
lutar;1186
factos;1186
perfeitamente;1183
peço;1181
álbum;1179
professora;1179
acompanhar;1177
temporada;1175
percebi;1174
pensava;1172
colher;1172
chá;1172
voltei;1169
seguro;1169
marcar;1169
investimento;1169
euro;1169
escreve;1169
cargo;1169
velhos;1168
carvalho;1168
funcionários;1167
realização;1166
traz;1165
reforma;1165
cartão;1163
pede;1162
moral;1161
irmãos;1161
conceito;1160
honra;1159
camisola;1159
lume;1158
comportamento;1158
planeta;1157
investigação;1157
apresenta;1157
regional;1156
meninos;1156
incluindo;1156
imaginar;1156
começam;1156
velocidade;1155
deram;1155
começaram;1155
bloco;1155
lembro-me;1154
trata-se;1153
negócio;1153
padre;1152
publicado;1151
confusão;1151
finanças;1150
estivesse;1149
sonhar;1148
programas;1148
ovos;1148
ouvido;1148
anteriores;1148
braço;1147
musical;1146
ganha;1146
segundos;1145
querida;1143
redução;1142
perfeita;1142
evolução;1142
taça;1140
agradável;1139
oportunidades;1138
âmbito;1137
tarefa;1137
contente;1137
assuntos;1137
alterações;1137
abertura;1134
sorrir;1133
leitor;1133
imaginação;1132
feitos;1132
nisso;1131
copo;1130
autores;1130
músicas;1129
apanhar;1127
somente;1126
pudesse;1126
comprei;1126
europeus;1125
decisões;1125
segredo;1124
cenário;1124
acontecimentos;1123
quadro;1122
saudável;1121
explica;1120
bairro;1120
fantástico;1118
canal;1118
treinador;1115
telefone;1115
crítica;1115
terras;1114
financeira;1114
desporto;1114
obviamente;1113
assistir;1113
árvores;1112
areia;1111
peixe;1110
largo;1110
receitas;1109
