Words,Score
Valerie,45
Dana,43
Edwin,43
Gisèle,43
Julian,43
Mélanie,43
Mickael,43
Rodney,43
Annette,43
Antoinette,43
Brianna,43
Francine,43
Lucille,43
Melanie,43
Axel,41
Baptiste,41
Béatrice,41
Chad,41
Eddie,41
Hunter,41
Jesus,41
Jocelyne,41
Laurie,41
Lionel,41
Marcus,41
Max,41
Pascale,41
Simonne,41
Anaïs,41
April,41
Cathy,41
Dolores,41
Erica,41
Fabienne,41
Katie,41
Lydia,41
Lynn,41
Sheila,41
Thelma,41
Benoît,39
Carmen,39
Derek,39
Herbert,39
Ian,39
Jackson,39
Jayden,39
Jeffery,39
Kim,39
Léon,39
Michele,39
Mike,39
Mohamed,39
Myriam,39
Ricky,39
Théo,39
Wesley,39
Cassandra,39
Estelle,39
Leah,39
Nina,39
Sherry,39
Cyril,38
Gaston,38
Ida,38
Jackie,38
Jean-Luc,38
Joanne,38
Kristen,38
Leo,38
Muriel,38
Odile,38
Rosa,38
Troy,38
Vivian,38
Aline,38
Amandine,38
Bertha,38
Chloe,38
Lorraine,38
Lucy,38
Veronica,38
Agnès,36
Calvin,36
Connor,36
Dustin,36
Gail,36
Hubert,36
Isaiah,36
Jill,36
Léo,36
Miguel,36
Nolan,36
Owen,36
Ray,36
Sally,36
Solange,36
Tristan,36
Yannick,36
Angelique,36
Carla,36
Darlene,36
Holly,36
Huguette,36
Juanita,36
Maryse,36
Nadia,36
Rhonda,36
Stella,36
Aiden,34
Auguste,34
Constance,34
Etienne,34
Eugène,34
Fernande,34
Jared,34
Jay,34
Jeremiah,34
June,34
Laure,34
Leroy,34
Loïc,34
Marius,34
Mathis,34
Nora,34
Randall,34
Riley,34
Shane,34
Stacy,34
Tommy,34
Yann,34
Beatrice,34
Fanny,34
Lily,34
Madeline,34
Sofia,34
Barry,32
Blake,32
Casey,32
Clifford,32
Corey,32
Daniele,32
Gertrude,32
Inès,32
Jean-François,32
Jo,32
Mario,32
Matthieu,32
Ronnie,32
Sydney,32
Tara,32
Warren,32
Amelia,32
Anne-Marie,32
Arlette,32
Bernice,32
Brooke,32
Debbie,32
Eileen,32
Emmanuelle,32
Janine,32
Pierrette,32
Regina,32
Severine,32
Amélie,30
Avery,30
Blanche,30
Chris,30
Dean,30
Don,30
Edgar,30
Edouard,30
Gavin,30
Morgane,30
Naomi,30
Adeline,30
Alma,30
Bessie,30
Claudia,30
Elsie,30
Joëlle,30
Kristin,30
Loretta,30
Magali,30
Roberta,30
Alvin,29
Armand,29
Berthe,29
Bill,29
Brett,29
Chase,29
Devin,29
Dominic,29
Jacky,29
Jean-Marc,29
Jean-Paul,29
Jon,29
Leon,29
Lina,29
Lindsey,29
Lloyd,29
Mitchell,29
Nelly,29
Rémi,29
Seth,29
Angelina,29
Chelsea,29
Colleen,29
Elisa,29
Gina,29
Jeanette,29
Jenna,29
Kaitlyn,29
Lucette,29
Marie-Thérèse,29
Maureen,29
Molly,29
Pearl,29
Savannah,29
Shelby,29
Stacey,29
Bertrand,27
Carter,27
Darrell,27
Erik,27
Florent,27
Floyd,27
Francisco,27
Gordon,27
Hailey,27
Irène,27
Ivan,27
Jean-Marie,27
Jean-Michel,27
Jim,27
Joann,27
Johnnie,27
Joy,27
Landon,27
Lewis,27
Lindsay,27
Lou,27
Luc,27
Micheal,27
Oliver,27
Trevor,27
Wyatt,27
Agnes,27
Aurore,27
Beth,27
Clémence,27
Daisy,27
Georgia,27
Haley,27
Kelsey,27
Lena,27
Lillie,27
Marianne,27
Melinda,27
Nellie,27
Océane,27
Rosemary,27
Vicki,27
Alison,25
Aurélien,25
Clyde,25
Derrick,25
Destiny,25
Diego,25
Edmond,25
Heidi,25
Jean-Louis,25
Levi,25
Lydie,25
Marian,25
Maxence,25
Regis,25
Ricardo,25
Ruben,25
Sabine,25
Sam,25
Sebastian,25
Vernon,25
Yanis,25
Adrienne,25
Arlene,25
Erika,25
Ghislaine,25
Gilberte,25
Margaux,25
Paige,25
Priscilla,25
Sue,25
Tamara,25
Terri,25
Vera,25
Wilma,25
Renee,25
Alejandro,23
Allan,23
Angèle,23
Aubrey,23
Brent,23
Clayton,23
Cole,23
Colin,23
Corentin,23
Cory,23
Franklin,23
Gene,23
Hayden,23
Herman,23
Jimmie,23
Jocelyn,23
Jorge,23
Lester,23
Mackenzie,23
Rémy,23
Romane,23
Sacha,23
Billie,23
Charlene,23
Cora,23
Deanna,23
Elsa,23
Faith,23
Jeanine,23
Katelyn,23
Kristina,23
Mabel,23
Marcia,23
Marie-Christine,23
Marina,23
Marlene,23
Mattie,23
Viola,23
Violet,23
Zoe,23
Addison,21
Agathe,21
Ambre,21
Andre,21
Bastien,21
Chester,21
Eli,21
Eugénie,21
Glen,21
Grant,21
Harvey,21
Hector,21
Iris,21
Isabel,21
Jaime,21
Jake,21
Jeff,21
Karl,21
Lorenzo,21
Lucile,21
Mae,21
Maya,21
Omar,21
Rosalie,21
Sandy,21
Spencer,21
Thibault,21
Yolande,21
Alexa,21
Alexia,21
Ana,21
Autumn,21
Candice,21
Claudette,21
Coralie,21
Elena,21
Gabriella,21
Jennie,21
Joanna,21
Kaylee,21
Margot,21
Marissa,21
Maxine,21
Mélissa,21
Noemie,21
Patsy,21
Sadie,21
Tanya,21
Tonya,21
Valentine,21
Viviane,21
Minnie,21
Abel,20
Aidan,20
Alphonse,20
Andy,20
Arnold,20
Augustine,20
Brandy,20
Brayden,20
Bryce,20
Cecil,20
Dakota,20
Dan,20
Duane,20
Elias,20
Flora,20
Geoffrey,20
Jenny,20
Léonie,20
Milton,20
Olga,20
Parker,20
Preston,20
Rafael,20
Reginald,20
Roberto,20
Sidney,20
Zoé,20
Caitlin,20
Dora,20
Gaelle,20
Genevieve,20
Glenda,20
Gwendolyn,20
Jeannette,20
Johanna,20
Kylie,20
Lana,20
Leona,20
Maeva,20
Maggie,20
Melody,20
Miranda,20
Miriam,20
Peyton,20
Régine,20
Vickie,20
Yolanda,20
Myrtle,20
Ali,18
Angelo,18
Augustin,18
Brooklyn,18
Christy,18
Darren,18
Dorian,18
Eden,18
Eduardo,18
Elie,18
Fernando,18
Gabin,18
Irma,18
Javier,18
Jean-Jacques,18
José,18
Josiah,18
Kara,18
Kay,18
Kerry,18
Lance,18
Léna,18
Lilou,18
Lonnie,18
Marie-Claude,18
Mathias,18
Mehdi,18
Micah,18
Neil,18
Paule,18
Pedro,18
Rayan,18
Tim,18
Toni,18
Annabelle,18
Ariana,18
Carine,18
Célia,18
Eloise,18
Emilienne,18
Katrina,18
Kendra,18
Lila,18
Margie,18
Mariah,18
Marie-France,18
Marsha,18
Maud,18
Mila,18
Whitney,18
Elmer,18
Garrett,18
Abraham,16
Ada,16
Aime,16
Andréa,16
Antonin,16
Ariel,16
Ayden,16
Ben,16
Bob,16
Brady,16
Brendan,16
Cesar,16
Clinton,16
Cyrille,16
Darryl,16
Desiree,16
Devon,16
Dimitri,16
Erwan,16
Esteban,16
Félix,16
Frédérique,16
Gaëtan,16
Giovanni,16
Gustave,16
Hope,16
Jaden,16
Jean-Baptiste,16
Jody,16
Johan,16
Johnathan,16
Karim,16
Kendall,16
Marco,16
Marshall,16
Mathéo,16
Maxwell,16
Nelson,16
Noa,16
Noël,16
Rudy,16
Yoann,16
Yvon,16
Aaliyah,16
Adriana,16
Alexandria,16
Angelica,16
Arianna,16
Bethany,16
Briana,16
Bridget,16
Cecilia,16
Dianne,16
Fannie,16
Fatima,16
Felicia,16
Geneva,16
Guadalupe,16
Harriet,16
Ingrid,16
Karla,16
Leila,16
Lise,16
Lynda,16
Marie-Louise,16
Mauricette,16
Meghan,16
Nadege,16
Natasha,16
Penny,16
Rolande,16
Shelly,16
Sierra,16
Sylviane,16
Tracey,16
Bailey,16
Delores,16
Colton,16
Adèle,14
Alix,14
Andres,14
Ashton,14
Brad,14
Brice,14
Byron,14
Cooper,14
Dalton,14
Damian,14
Drew,14
Dwight,14
Erick,14
Freddie,14
Gael,14
Greg,14
Hugh,14
Jan,14
Jean-Philippe,14
Jillian,14
Julius,14
Kurt,14
Lilian,14
Martial,14
Miles,14
Norbert,14
Pablo,14
Perry,14
Ramon,14
Raul,14
Reine,14
Rick,14
Roman,14
Ross,14
Sergio,14
Teddy,14
Tyrone,14
Wallace,14
Yasmine,14
Becky,14
Belinda,14
Bianca,14
Candace,14
Charline,14
Emeline,14
Ernestine,14
Eunice,14
Gabriela,14
Hilda,14
Kate,14
Kristine,14
Layla,14
Louna,14
Lula,14
Luna,14
Madelyn,14
Maryline,14
Meredith,14
Murielle,14
Mya,14
Rachael,14
Rosie,14
Sheryl,14
Skylar,14
Susie,14
Trinity,14
Zoey,14
Hattie,14
Everett,14
Carson,14
Bobbie,14
Brandi,14
Makayla,14
Angie,13
Armando,13
Aude,13
Celeste,13
Cheyenne,13
Clarisse,13
Clifton,13
Collin,13
Daryl,13
Donnie,13
Donovan,13
Dwayne,13
Eddy,13
Ellie,13
Felix,13
France,13
Frankie,13
Germain,13
Grayson,13
Harper,13
Harrison,13
Jaxon,13
Jean-Yves,13
Julienne,13
Kaleb,13
Kennedy,13
Kenny,13
Kent,13
Kirk,13
Kristy,13
Kylian,13
Lenny,13
Leonardo,13
Mael,13
Malik,13
Mathew,13
Morris,13
Noe,13
Raoul,13
Rene,13
Sasha,13
Shaun,13
Stuart,13
Ted,13
Terrance,13
Terrence,13
Thibaut,13
Virgil,13
Wade,13
Alberta,13
Camila,13
Clémentine,13
Della,13
Faye,13
Gracie,13
Helena,13
Inez,13
Janie,13
Juliana,13
Katia,13
Kelli,13
Krista,13
Krystal,13
Ludivine,13
Marie-Hélène,13
Natacha,13
Natalia,13
Nevaeh,13
Payton,13
Ramona,13
Rebekah,13
Shelley,13
Summer,13
Tatiana,13
Tessa,13
Velma,13
Jacquelyn,13
Tanner,13
Misty,13
Ahmed,11
Alban,11
Alberto,11
Alfredo,11
Amine,11
Amir,11
Antonia,11
Augusta,11
Bryson,11
Carly,11
Cassidy,11
Claudie,11
Clotilde,11
Cristian,11
Damon,11
Dany,11
Dave,11
Dillon,11
Dominick,11
Eliott,11
Elliot,11
Enrique,11
Freddy,11
Fredrick,11
Gérald,11
Gerard,11
Harley,11
Homer,11
Hugues,11
Ibrahim,11
Ira,11
Ismael,11
Israel,11
Jace,11
Jean-Christophe,11
Jeremie,11
Joey,11
Jonah,11
Julio,11
Kayden,11
Killian,11
Kristopher,11
Lincoln,11
Loren,11
Luca,11
Luther,11
Maël,11
Malcolm,11
Mallory,11
Marceau,11
Marie-José,11
Marie-Pierre,11
Mathys,11
Mattéo,11
Maude,11
Noel,11
Olive,11
Otis,11
Rex,11
Rickey,11
Robyn,11
Salvatore,11
Santiago,11
Vicky,11
Victoire,11
Yohan,11
Yvan,11
Abby,11
Alana,11
Albertine,11
Anastasia,11
Angeline,11
Anne-Sophie,11
Armelle,11
Bella,11
Benedicte,11
Blandine,11
Callie,11
Capucine,11
Celia,11
Charlène,11
Cristina,11
Daniela,11
Eve,11
Genesis,11
Gianna,11
Giselle,11
Jada,11
Janelle,11
Josie,11
Kaitlin,11
Karina,11
Kiara,11
Laurine,11
Lilly,11
Louisa,11
Lucia,11
Lynne,11
Maelys,11
Magalie,11
Malika,11
Marcella,11
Marie-Claire,11
Marie-Laure,11
Marlène,11
Maryann,11
Maryvonne,11
Mona,11
Myra,11
Ollie,11
Ophélie,11
Patty,11
Penelope,11
Roxanne,11
Scarlett,11
Selena,11
Skyler,11
Solène,11
Sonya,11
Tabitha,11
Valeria,11
Violette,11
Mamie,11
Beulah,11
Willard,11
Dallas,11
Sherri,11
Kristi,11
Jodi,11
Brittney,11
Breanna,11
Adelaide,9
Aimée,9
Alec,9
Ange,9
Antony,9
Archie,9
Aria,9
Arturo,9
Asher,9
Astrid,9
August,9
Aymeric,9
Benny,9
Bryant,9
Carlton,9
Chance,9
Charly,9
Christel,9
Christie,9
Cleo,9
Darius,9
Dina,9
Edmund,9
Elliott,9
Emanuel,9
Emilien,9
Emilio,9
Emmett,9
Ezra,9
Fabian,9
Forrest,9
Garry,9
Gaspard,9
Gerardo,9
Grady,9
Grégoire,9
Hayley,9
Horace,9
Hudson,9
Inaya,9
Ivy,9
Janis,9
Johann,9
Josue,9
Kelvin,9
Leland,9
Lukas,9
Malo,9
Mandy,9
Marcos,9
Mateo,9
May,9
Milo,9
Neal,9
Nick,9
Nino,9
Orlando,9
Randolph,9
Reagan,9
Reese,9
Renaud,9
Roderick,9
Rodolphe,9
Ronan,9
